Tag,id,Citation_trim,Citation,Class,Order,Family,Genus,Species,SubSpecies,Authority,CommonName,Estimated_area_num,Estimated_area_cat,Units,PopulationLocation,CountryList,Region,DecimalLatitude,DecimalLongitude,SpecificCoordinate,system,biome,realm,Native,Alien,Invasive,Units,SamplingMethod,DataTransformed
NA,11043,"Status of the Tigers, Co-predators, and Prey in India, 2010"," National Tiger Conservation Authority (2011). Status of the Tigers, Co-predators, and Prey in India, 2010. Y. V. Jhala, Q. Qureshi, R. Gopal and P. R. Sinha, Wildlife Institute of India: 1-169.",Mammalia,Carnivora,Felidae,Panthera,tigris,tigris,"Hilzheimer, 1905",Tiger,38863,NA,km2,"Kerala, India",India,Asia,10.4,76.46667,FALSE,Terrestrial,Tropical and subtropical moist broadleaf forests,Indo-Malayan,Yes,No,No,Tiger abundance,Sign and encounter rates and mark-recapture based on camera trapping,No
NA,578,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Felidae,Lynx,lynx,,"Linnaeus, 1758",Eurasian lynx,41285,NA,km2,Switzerland,Switzerland,Europe,47,8,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Unknown,No
NA,11033,"Status of the Tigers, Co-predators, and Prey in India, 2010","National Tiger Conservation Authority (2011). Status of the Tigers, Co-predators, and Prey in India, 2010. Y. V. Jhala, Q. Qureshi, R. Gopal and P. R. Sinha, Wildlife Institute of India: 1-169.",Mammalia,Carnivora,Felidae,Panthera,tigris,tigris,"Hilzheimer, 1905",Tiger,42820,NA,km2,"Sohagibarwa-Valmiki, Uttar Pradesh, Bihar",India,Asia,27.05,84.16667,FALSE,Terrestrial,Tropical and subtropical moist broadleaf forests,Indo-Malayan,Yes,No,No,Tiger abundance,Sign and encounter rates and mark-recapture based on camera trapping,No
NA,584,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Felidae,Lynx,lynx,,"Linnaeus, 1758",Eurasian lynx,45226,NA,km2,Estonia,Estonia,Europe,59,26,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Unknown,No
NA,22755,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,45279,NA,km2,"Thompson-Nicola, British Columbia",Canada,North America,50.25503,-120.69689,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,22821,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Felidae,Puma,concolor,,"(Linnaeus, 1771)",Mountain lion / Puma / Cougar,45279,NA,km2,"Thompson-Nicola, British Columbia",Canada,North America,50.25503,-120.69689,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,22840,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Ursidae,Ursus,americanus,,"Pallas, 1780",American black bear,45279,NA,km2,"Thompson-Nicola, British Columbia",Canada,North America,50.25503,-120.69689,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,22851,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Ursidae,Ursus,arctos,horribilis,"Linnaeus, 1758",Grizzly bear / Brown bear,45279,NA,km2,"Thompson-Nicola, British Columbia",Canada,North America,50.25503,-120.69689,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,22761,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,47901,NA,km2,"Omineca, British Columbia",Canada,North America,55.95301,-124.77368,TRUE,Terrestrial,Boreal forests/taiga,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,22827,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Felidae,Puma,concolor,,"(Linnaeus, 1771)",Mountain lion / Puma / Cougar,47901,NA,km2,"Omineca, British Columbia",Canada,North America,55.95301,-124.77368,TRUE,Terrestrial,Boreal forests/taiga,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,22846,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Ursidae,Ursus,americanus,,"Pallas, 1780",American black bear,47901,NA,km2,"Omineca, British Columbia",Canada,North America,55.95301,-124.77368,TRUE,Terrestrial,Boreal forests/taiga,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,22857,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Ursidae,Ursus,arctos,horribilis,"Linnaeus, 1758",Grizzly bear / Brown bear,47901,NA,km2,"Omineca, British Columbia",Canada,North America,55.95301,-124.77368,TRUE,Terrestrial,Boreal forests/taiga,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,589,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Felidae,Lynx,lynx,,"Linnaeus, 1758",Eurasian lynx,49035,NA,km2,Slovakia,Slovakia,Europe,48.66667,19.5,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Unknown,No
NA,626,Brown bear conservation action plan for Europe (Ursus arctos). Bears. Status survey and conservation action plan.,"IUCN/SSC Bear and Polar Bear Specialist Groups (1998). Brown bear conservation action plan for Europe (Ursus arctos). Bears. Status survey and conservation action plan. C. Servheen, S. Herrero and B. Peyton, IUCN, Gland, Switzerland: 55-192.",Mammalia,Carnivora,Ursidae,Ursus,arctos,,"Linnaeus, 1758",Grizzly bear / Brown bear,49035,NA,km2,Slovakia,Slovakia,Europe,48.66667,19.5,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Estimate,Unknown,No
NA,5814,Dynamics of the arctic fox population in Sweden," Angerbjörn, A., M. Tannerfeldt, et al. (1995). Dynamics of the arctic fox population in Sweden."" Annales Zoologici Fennici. 32: 55-68.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/",Mammalia,Carnivora,Canidae,Vulpes,lagopus,,"Linnaeus, 1758",Arctic fox,49341.2,NA,km2,Jamtland County,Sweden,Europe,63.5,15,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Individuals (adults),Den inventories,No
Packer2011142,14933,Effects of trophy hunting on lion and leopard populations in Tanzania,"Packer, C., H. Brink, et al. (2011). Effects of trophy hunting on lion and leopard populations in Tanzania. Conservation Biology 25(1): 142-153.",Mammalia,Carnivora,Felidae,Panthera,leo,,"Linnaeus, 1758",African lion / Asiatic lion,54600,NA,km2,"Matambwe, Selous National Park","Tanzania, United Republic Of",Africa,-7.54364,37.756072,TRUE,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,Yes,No,No,Number of individuals per 100 km2,Individual counts,No
NA,5815,Dynamics of the arctic fox population in Sweden," Angerbjörn, A., M. Tannerfeldt, et al. (1995). Dynamics of the arctic fox population in Sweden."" Annales Zoologici Fennici. 32: 55-68.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/",Mammalia,Carnivora,Canidae,Vulpes,lagopus,,"Linnaeus, 1758",Arctic fox,55186,NA,km2,"County of Vasterbotten (whole), near Umea",Sweden,Europe,65,18,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Individuals (adults),Den inventories,No
NA,529,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,56594,NA,km2,Croatia,Croatia,Europe,45.16667,15.5,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Expert estimate,No
NA,17837,Seasonal pulses of migratory prey and annual variation in small mammal abundance affect abundance and reproduction by arctic foxes,"Samelius, G., R. Alisauskas, et al. (2011). Seasonal pulses of migratory prey and annual variation in small mammal abundance affect abundance and reproduction by arctic foxes."" Polar Biology 34: 1475-1484  supplementary material.""",Mammalia,Carnivora,Canidae,Vulpes,lagopus,,"Linnaeus, 1758",Arctic fox,61765,NA,km2,"Karrak Lake, Queen Maud Gulf Bird Sanctuary, Nunavut",Canada,North America,67.233333,-100.25,TRUE,Terrestrial,Tundra,Nearctic,Yes,No,No,Mean number of individuals per 30km,Systematic survey along transects within 2 study areas,No
NA,526,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,64589,NA,km2,Latvia,Latvia,Europe,57,25,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Track counts and unknown,No
NA,586,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Felidae,Lynx,lynx,,"Linnaeus, 1758",Eurasian lynx,64589,NA,km2,Latvia,Latvia,Europe,57,25,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Unknown,No
NA,585,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Felidae,Lynx,lynx,,"Linnaeus, 1758",Eurasian lynx,65300,NA,km2,Lithuania,Lithuania,Europe,56,24,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Unknown,No
NA,17833,"Productivity of lesser snow geese on Banks Island, Northwest Territories, Canada, in 1995-1998","Samelius, G., R. T. Alisaukas, et al. (2008). Productivity of lesser snow geese on Banks Island, Northwest Territories, Canada, in 1995-1998. Occasional Paper, Environment Canada Canadian Wildlife Service. 115: 1-33.",Mammalia,Carnivora,Canidae,Vulpes,lagopus,,"Linnaeus, 1758",Arctic fox,70000,NA,km2,"Banks Island Migratory Bird Sanctuary, Banks Island, Northwest Territories",Canada,North America,72.416667,-124.533333,TRUE,Terrestrial,Tundra,Nearctic,Yes,No,No,Individuals seen per 10km,Counts of individuals seen during snow goose nest surveys. Identification using pelt patterns to avoid counting same individuals twice. ,No
NA,21779,"Fowler, S. (2016). N.B. is only province not making species population estimates public - Natural Resources Minister Denis Landry says he is unsure why species numbers are not available to the public. CBC News.",,Mammalia,Carnivora,Felidae,Lynx,rufus,,"(Schreber, 1777)",Bobcat,72908,NA,km2,New Brunswick,Canada,North America,46.56531,-66.46191,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,Number of individuals,Population estimate,No
NA,22720,"Fowler, S. (2016). N.B. is only province not making species population estimates public - Natural Resources Minister Denis Landry says he is unsure why species numbers are not available to the public. CBC News.",,Mammalia,Carnivora,Ursidae,Ursus,americanus,,"Pallas, 1780",American black bear,72908,NA,km2,New Brunswick,Canada,North America,46.56531,-66.46191,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,Number of individuals,Population estimate,No
NA,11044,"Status of the Tigers, Co-predators, and Prey in India, 2010"," National Tiger Conservation Authority (2011). Status of the Tigers, Co-predators, and Prey in India, 2010. Y. V. Jhala, Q. Qureshi, R. Gopal and P. R. Sinha, Wildlife Institute of India: 1-169.",Mammalia,Carnivora,Felidae,Panthera,tigris,tigris,"Hilzheimer, 1905",Tiger,78438,NA,km2,"Assam, India",India,Asia,26.76667,93.5,FALSE,Terrestrial,Tropical and subtropical moist broadleaf forests,Indo-Malayan,Yes,No,No,Tiger abundance,Sign and encounter rates and mark-recapture based on camera trapping,No
NA,527,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,78865,NA,km2,Czech Republic,Czech Republic,Europe,49.75,15,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Track count,No
NA,588,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Felidae,Lynx,lynx,,"Linnaeus, 1758",Eurasian lynx,78865,NA,km2,Czech Republic,Czech Republic,Europe,49.75,15,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Unknown,No
NA,22759,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,80609.75,NA,km2,"Cariboo, British Columbia",Canada,North America,52.40318,-123.45536,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,22825,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Felidae,Puma,concolor,,"(Linnaeus, 1771)",Mountain lion / Puma / Cougar,80609.75,NA,km2,"Cariboo, British Columbia",Canada,North America,52.40318,-123.45536,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,22844,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Ursidae,Ursus,americanus,,"Pallas, 1780",American black bear,80609.75,NA,km2,"Cariboo, British Columbia",Canada,North America,52.40318,-123.45536,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,22855,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Ursidae,Ursus,arctos,horribilis,"Linnaeus, 1758",Grizzly bear / Brown bear,80609.75,NA,km2,"Cariboo, British Columbia",Canada,North America,52.40318,-123.45536,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
